No,Ref .No.,Refiney Name,Province,Province category,Technology,Ownership,Owner,Bauxite,ref cell,ref cell row,column 1,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031
231,72,Fusheng,Shanxi,Shanxi,Shanxi,Xia,,,0.2,,,,,,686.0044441762867,686.0044441762867,686.0044441762867,686.0044441762867,686.0044441762867,670.633526073941,606.9115673168835,528.1389516007478,433.1495643414095,332.7573311060422,208.35884088788316,54.218265349366504,54.218265349366504,54.218265349366504,54.218265349366504,54.218265349366504,54.218265349366504,54.218265349366504,54.218265349366504,54.218265349366504,54.218265349366504,54.218265349366504,54.218265349366504,
232,73,YMG - Wenshan,Yunnan,Other,Yunnan,Malipo,,,1,,,,,,600.7799904176683,600.7799904176683,594.1700188144654,588.4165789300689,570.8611486511656,552.990880986998,534.0475617096222,489.7443766766273,453.4293633235576,392.68566193892497,335.19938494462104,267.5803784419439,199.70027608664566,133.0459633953003,66.07830038919933,66.07830038919933,66.07830038919933,66.07830038919933,66.07830038919933,66.07830038919933,66.07830038919933,66.07830038919933,66.07830038919933,
233,73,YMG - Wenshan,Yunnan,Other,Yunnan,Wenshan,,,1,,,,,,27748.899844930704,27748.899844930704,27443.59766622865,27177.857079554058,26367.00471377323,25541.610600246993,24666.65424726825,22620.37330599166,20943.0510175095,18137.41349159802,15482.230282743316,12359.035321219968,9223.78083244893,6145.143266941819,3052.0326386842544,3052.0326386842544,3052.0326386842544,3052.0326386842544,3052.0326386842544,3052.0326386842544,3052.0326386842544,3052.0326386842544,3052.0326386842544,
234,73,YMG - Wenshan,Yunnan,Other,Yunnan,Xichou,,,1,,,,,,21512.091744651632,21512.091744651632,21275.40890263689,21069.395838595876,20440.789638655606,19800.91007604601,19122.607821072717,17536.246430528587,16235.917006413814,14060.871069568462,12002.463525235651,9581.23396571501,7150.655363241343,4763.968535013133,2366.061591556797,2366.061591556797,2366.061591556797,2366.061591556797,2366.061591556797,2366.061591556797,2366.061591556797,2366.061591556797,2366.061591556797,
235,,,,Other,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
236,,,,Other,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
237,,,,Other,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
238,,,,Other,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
239,,,,Other,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
240,,,,Other,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
241,,,,Other,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
242,,,,Other,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
243,,,,Other,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
244,,,,Other,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
245,,,,Other,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
246,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
247,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
